a,b,a_flavors,b_flavors,compatibility
heavy cream,carrot,sour@grassy@bitter@bland,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@lemon@pleasant@caramellic@peach@spice@leafy@roasted@sour@nutty@vanilla@oil@resinous@peppery@violet@carnation@tobacco@alcoholic@honeysuckle@apple@bready@minty@mint@must@camphoraceous@wood@magnolia@hawthorne@herbal@caramel@balsamic@solvent@floral@cherry@burnt@butter@curry@storax@cedar@geranium@almond@ammonia@orange@flower@musty@sulfurous@rancid@phenolic@fir needle@soap@wax@woody@grassy@potato@acidic@shrimp@sweet@rose@mustard@ammoniacal@alkaline@malt@herb@rubber@earthy@pepper@neroli@moss@pineapple@ethereal@brown@oriental@balsam@harsh@waxy@spicy,0.016571969696969696
heavy cream,flour,sour@grassy@bitter@bland,bitter@grassy@sour,0.035069623517276945
heavy cream,oil,sour@grassy@bitter@bland,bitter@grassy@bland@sour,0.011865690482201464
heavy cream,olive,sour@grassy@bitter@bland,new mown hay@prune@powdery@ether@apple@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@peach@leafy@roasted@burnt@sour@nutty@vanilla@oil@peppery@orange@carnation@pineapple@bland@tobacco@honeysuckle@spice@bready@minty@mint@coconut@raw@camphoraceous@hawthorne@balsamic@solvent@floral@cherry@herbal@butter@storax@geranium@almond@overripe fruit@musty@sulfurous@lemon@soap@magnolia@phenolic@grassy@shrimp@sweet@rose@mustard@malt@rubber@tropical@potato@strawberry@moss@ethereal@vegetable@brown@acidic@woody@balsam,0.005284348263714142
heavy cream,pasta,sour@grassy@bitter@bland,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.03211603211603212
heavy cream,spinach,sour@grassy@bitter@bland,bland@new mown hay@prune@ether@citrus@odorless@butterscotch@bitter@sulfur@sour@strong@berry@jasmin@fat@leafy@roasted@burnt@nutty@vanilla@oil@powdery@peppery@soil@violet@carnation@tobacco@honeysuckle@apple@spice@spicy@minty@mint@raw@camphoraceous@amber@magnolia@rubber@hawthorne@balsamic@solvent@floral@cherry@herbal@butter@curry@storax@soap@almond@ammonia@peach@orange@musty@sulfurous@lemon@wax@phenolic@grassy@potato@acidic@shrimp@rose@ammoniacal@mustard@alkaline@unpleasant@malt@moss@pineapple@ethereal@brown@nut@woody@balsam,0.021137787056367433
heavy cream,broccoli,sour@grassy@bitter@bland,new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@leafy@roasted@burnt@sour@nutty@vanilla@oil@peppery@carnation@bland@tobacco@honeysuckle@apple@spice@hawthorne@minty@mint@camphoraceous@balsamic@solvent@floral@cherry@herbal@butter@storax@almond@cabbage@green@peach@orange@musty@sulfurous@lemon@watercress@magnolia@phenolic@grassy@acidic@shrimp@sweet@rose@mustard@malt@rubber@mushroom@potato@moss@pineapple@ethereal@brown@hazelnut@woody@balsam,0.018172241243086647
heavy cream,white wine,sour@grassy@bitter@bland,sulfurous@hop_oil@peach@fat@apple@overripe fruit@vegetable@odorless@balsamic@herbal@floral@apricot@solvent@powdery@pungent@naphthyl@fatty@marshmallow@rancid@citrus@ether@soap@fermented@oil@minty@acetophenone@clove@leafy@chocolate@spice@sour@apple skin@mild@orange@lemon@potato@crushed bug@pineapple@coconut@caramellic@phenolic@balsam@cooling@ethereal@rose@burnt@nutty@musty@alcoholic@vanilla@banana peel@orris@slightly rose@butter@truffle@ammoniacal@alkaline@violet@sulfur@tobacco@smoke@honeysuckle@malt@unpleasant@waxy@yeast@bready@rubber@earthy@medical@tropical@raw@alcohol@red rose@berry@garlic@hawthorne@strawberry@pepper@mint@cheesy@neroli@acetic@creamy@jasmin@must@fragrant@caramel@butterscotch@peppery@curry@fruity@carnation@woody@wine@aniseed@flat@cultured dairy@mignonette@mouldy,0.07136836189940994
heavy cream,green onion,sour@grassy@bitter@bland,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.02423747276688453
heavy cream,cheddar,sour@grassy@bitter@bland,hop_oil@fat@apple@balsamic@musty@sulfurous@apricot@solvent@pungent@fatty@ethereal@rancid@fruity@ether@soap@hazelnut@peach@butter@odorless@acetophenone@sulfur@oil@leafy@egg@sour@orange@lemon@potato@sweaty@pineapple@waxy@herbal@roast beef@garlic@burnt@coconut@nutty@alcoholic@citrus@resinous@phenol@green@tobacco@fermented@smoke@honeysuckle@malt@unpleasant@ammonia@bready@truffle@harsh@raw@spice@hawthorne@cheesy@acetic@jasmin@lard@dairy@cabbage@faint@must@peppery@yeast@woody@strong@wine@cultured dairy,0.008583690987124463
heavy cream,red pepper,sour@grassy@bitter@bland,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.017111368909512762
heavy cream,lasagna noodle,sour@grassy@bitter@bland,,0.009216589861751152
heavy cream,lemon juice,sour@grassy@bitter@bland,new mown hay@herbal@prune@alkane@wood@ether@waxy@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@lemon@oil@mandarin@spice@leafy@roasted@burnt@fruit@sour@nutty@fatty@vanilla@resinous@powdery@peppery@caraway@carnation@bland@tobacco@mint@honeysuckle@apple@minty@citrus peel@must@camphoraceous@hawthorne@cheesy@balsamic@solvent@fresh@floral@cherry@gardenia@butter@storax@sweat@almond@amber@wax@peach@orange@jasmine@musty@sulfurous@cooling@magnolia@phenolic@fir needle@grassy@shrimp@rose@grapefruit peel@mustard@malt@rubber@green@potato@ethereal@neroli@moss@pineapple@brown@harsh@acidic@woody@styrene@balsam,0.026058631921824105
heavy cream,zucchini,sour@grassy@bitter@bland,new mown hay@bitter@musty@sulfurous@prune@lemon@powdery@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@acidic@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@woody@storax@almond@balsam@peach@orange,0.015839808726838017
heavy cream,ricotta cheese,sour@grassy@bitter@bland,citrus@musty@spice@herbal@oil@wax@raw@leafy@butter@mint@peppery@harsh@solvent@rubber@ethereal@dry@resinous@strong@lemon@berry@sulfur@alcoholic@potato@fruity@paint@peach,0.013177598083258461
heavy cream,soy sauce,sour@grassy@bitter@bland,,0.004170390229371462
heavy cream,penne pasta,sour@grassy@bitter@bland,,0.05063291139240506
heavy cream,red onion,sour@grassy@bitter@bland,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@garlic@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.012175584748478052
heavy cream,chicken broth,sour@grassy@bitter@bland,,0.03933884297520661
heavy cream,thyme,sour@grassy@bitter@bland,fat@new mown hay@herbal@prune@powdery@ether@citrus@odorless@bitter@butterscotch@woody@smoky@sulfur@strong@berry@lemon@spice@leafy@roasted@nutty@fatty@vanilla@oil@resinous@peppery@carnation@bland@mint@tobacco@honeysuckle@wax@apple@minty@raw@must@camphoraceous@sour@red rose@wood@hawthorne@balsamic@solvent@floral@cherry@green@burnt@butter@jasmin@storax@cedar@almond@peach@orange@musty@sulfurous@magnolia@phenolic@fir needle@grassy@shrimp@sweet@rose@warm@mustard@cooling@malt@coconut@rubber@potato@moss@licorice@pineapple@ethereal@brown@amber@harsh@acidic@spicy@balsam@cultured dairy@lilac,0.03187250996015936
heavy cream,celery,sour@grassy@bitter@bland,new mown hay@herbal@spicy@prune@minty@ether@citrus@sweet@odorless@bitter@butterscotch@sulfur@woody@sour@strong@berry@lovage@jasmin@lemon@caramellic@peach@spice@leafy@roasted@nutty@vanilla@oil@resinous@powdery@peppery@potato@caraway@carnation@mint@bland@tobacco@honeysuckle@wax@apple@hawthorne@bready@must@camphoraceous@balsamic@solvent@lime@floral@cherry@banana peel@burnt@butter@curry@storax@sweat@almond@orange@musty@sulfurous@wood@fatty@rancid@magnolia@phenolic@fir needle@egg@grassy@ammoniacal@balsam@cool@shrimp@rose@warm@mustard@parsley@alkaline@malt@rubber@caramel@green@pine@pepper@moss@acetic@licorice@lard@pineapple@ethereal@fragrant@brown@harsh@acidic@lilac,0.013328890369876709
heavy cream,heavy cream,sour@grassy@bitter@bland,sour@grassy@bitter@bland,1
heavy cream,cream,sour@grassy@bitter@bland,sour@grassy@bitter@bland,0.005974112180550946
heavy cream,italian seasoning,sour@grassy@bitter@bland,,0.007705192629815745
heavy cream,linguine,sour@grassy@bitter@bland,,0.039046302695231516
heavy cream,shrimp,sour@grassy@bitter@bland,orange@bready@fatty@roast beef@cheesy@floral@fat@sulfurous@coconut@acrylic@solvent@raw@potato@butter@spice@sour@lemon@bean@roast@rancid@burnt@bland@vegetable@alcoholic@chocolate@soap@hazelnut@citrus@ethereal@fennel@phenol@sulfur@strong@egg@peach@caramel@beefy@bitter@oil@grassy@acetone@malt@sweet@cultured dairy@tobacco@sweaty@cabbage,0.03821656050955414
heavy cream,green pepper,sour@grassy@bitter@bland,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.0038128249566724438
heavy cream,shallot,sour@grassy@bitter@bland,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sweaty@sour@shrimp@herbal@cabbage@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@peach@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@orange@brown@coconut@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam,0.06739305891848264
heavy cream,scallion,sour@grassy@bitter@bland,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.01308698999230177
cream,garlic,sour@grassy@bitter@bland,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@strong@berry@garlic@roast beef@sulfurous@cabbage@leafy@roasted@sour@nutty@vanilla@oil@peppery@potato@carnation@tobacco@honeysuckle@cherry@apple@spice@minty@mint@camphoraceous@hawthorne@balsamic@solvent@floral@herbal@burnt@butter@storax@vegetable@green@almond@mustard@peach@orange@musty@lemon@magnolia@phenolic@smoke@roast@grassy@shrimp@rose@malt@rubber@moss@pineapple@brown@acidic@woody@balsam@mild,0.04463712267180475
cream,salt,sour@grassy@bitter@bland,bitter@sour@grassy,0.044748468006270484
cream,olive oil,sour@grassy@bitter@bland,,0.039435474503426646
cream,tomato,sour@grassy@bitter@bland,hop_oil@peach@new mown hay@bitter@musty@citrus@sulfurous@prune@wood@lemon@cherry@solvent@wax@caramel@wasabi@powdery@ether@apple@fatty@rancid@earthy@odorless@soap@butterscotch@magnolia@phenolic@pungent@sulfur@oil@strong@berry@egg@tobacco@grassy@nut@acetone@leafy@potato@chocolate@floral@sour@benzaldehyde@raw@phenol@caramellic@shrimp@lactonic@roast beef@herbal@spice@acrylic@sweet@rose@roasted@burnt@coconut@nutty@banana peel@vanilla@mint@flower@resinous@butter@peppery@mustard@orange@oily@violet@carnation@bland@mild@neroli@cooling@honeysuckle@malt@unpleasant@ammonia@hawthorne@bready@minty@rubber@cheesy@medical@fat@camphoraceous@pineapple@alkane@moss@lard@balsamic@lavender@ethereal@fragrant@brown@hazelnut@alcoholic@oriental@harsh@watercress@curry@waxy@acidic@woody@storax@wine@geranium@almond@flat@spicy@balsam@cultured dairy,0.03014300124606895
cream,parmesan,sour@grassy@bitter@bland,hop_oil@peach@fat@apple@berry@musty@herbal@balsamic@sulfurous@solvent@pungent@naphthyl@ether@fresh@ethereal@rancid@earthy@fruity@soap@hazelnut@odorless@acetophenone@sulfur@oil@leafy@sour@fatty@orange@lemon@acetone@sweaty@pineapple@waxy@roast beef@acrylic@cooling@burnt@coconut@alcoholic@nutty@spice@brandy@citrus@phenol@green@tobacco@fermented@roast@tutti frutti@malt@unpleasant@ammonia@hawthorne@lard@bready@truffle@citrus peel@raw@potato@butter@magnolia@strong@strawberry@cheesy@caramel@rubber@rose@dairy@cabbage@faint@must@peppery@yeast@woody@wine@flat@mild@cultured dairy,0.06271483689933356
cream,onion,sour@grassy@bitter@bland,new mown hay@onion@prune@caramel@powdery@naphthyl@ether@citrus@odorless@butterscotch@bitter@ethereal@sulfur@sour@strong@berry@nut@garlic@caramellic@cabbage@leafy@roasted@spice@nutty@vanilla@oil@peppery@sulfurous@carnation@bland@tobacco@honeysuckle@apple@minty@cheesy@mint@cream@coconut@camphoraceous@hawthorne@balsamic@solvent@waxy@watercress@floral@cherry@herbal@burnt@butter@fatty@storax@almond@mustard@peach@orange@musty@lemon@soap@magnolia@phenolic@smoke@egg@grassy@acidic@shrimp@rose@alcoholic@phenol@malt@earthy@rubber@potato@moss@acetic@pineapple@vegetable@fragrant@brown@horseradish@radish@woody@balsam@grass,0.04006104540251812
cream,pepper,sour@grassy@bitter@bland,new mown hay@herbal@prune@minty@wood@ether@strawberry@citrus@waxy@odorless@butterscotch@bitter@sulfur@clove@strong@soft@berry@fresh@lemon@alkane@spicy@spice@leafy@coconut@roasted@sour@nutty@woody@vanilla@oil@resinous@powdery@peppery@orange@fatty@carnation@bland@mint@tobacco@honeysuckle@apple@hawthorne@peach@must@camphoraceous@balsamic@solvent@lime@fruity@floral@cherry@burnt@butter@storax@almond@wax@musty@sulfurous@cooling@magnolia@phenolic@fir needle@caraway@grassy@shrimp@sweet@rose@warm@mustard@alkaline@pepper@malt@licorice@herb@rubber@potato@terpene@moss@pineapple@ethereal@balsam@brown@harsh@acidic@pungent@styrene,0.04925018438088995
cream,basil,sour@grassy@bitter@bland,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,0.03621829665449521
cream,parsley,sour@grassy@bitter@bland,new mown hay@herbal@prune@powdery@minty@wood@ether@citrus@odorless@butterscotch@bitter@plastic@sulfur@strong@berry@lemon@paint@pleasant@caramellic@spice@leafy@roasted@sour@nutty@vanilla@oil@resinous@peppery@caraway@carnation@bland@tobacco@honeysuckle@apple@hawthorne@mint@citrus peel@must@camphoraceous@balsamic@solvent@lime@floral@cherry@burnt@butter@storax@almond@wax@peach@orange@flower@musty@sulfurous@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@parsley@woody@malt@licorice@rubber@potato@moss@pineapple@ethereal@brown@balsam@harsh@caramel@acidic@spicy@styrene,0.03930382664822499
cream,butter,sour@grassy@bitter@bland,nutty@peach@citrus@balsamic@prune@apricot@ether@fresh@ethereal@rancid@soap@butter@oil@leafy@sour@caramel@fatty@grassy@orange@potato@coconut@balsam@bitter@burnt@spice@vanilla@truffle@phenol@peppery@sulfur@pineapple@bland@tobacco@cooling@smoke@malt@waxy@apple@bready@minty@rubber@roast beef@citrus peel@lemon@strawberry@cream@mint@cheesy@jasmin@lard@solvent@vegetable@very strong@hazelnut@alcoholic@butterscotch@nut@buttery@sweet@cultured dairy,0.09492537313432836
cream,oregano,sour@grassy@bitter@bland,new mown hay@herbal@prune@powdery@wood@ether@citrus@odorless@butterscotch@bitter@smoky@sulfur@strong@berry@jasmin@lemon@spicy@oil@spice@leafy@roasted@floral@sour@nutty@vanilla@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@apple@minty@alkane@raw@must@camphoraceous@leather@hawthorne@balsamic@solvent@fruity@cherry@burnt@butter@storax@cedar@almond@amber@peach@orange@musty@sulfurous@magnolia@phenolic@fir needle@wax@woody@grassy@chocolate@shrimp@sweet@rose@warm@mustard@malt@licorice@rubber@potato@moss@pineapple@ethereal@balsam@brown@harsh@acidic@cultured dairy,0.018104906937394246
cream,egg,sour@grassy@bitter@bland,,0.030810810810810812
cream,water,sour@grassy@bitter@bland,bitter@sour@grassy,0.014184397163120567
cream,sugar,sour@grassy@bitter@bland,sour@grassy@bitter@bland,0.011804384485666104
cream,mozzarella cheese,sour@grassy@bitter@bland,hop_oil@fat@apple@balsamic@musty@sulfurous@solvent@pungent@ethereal@rancid@fruity@ether@soap@hazelnut@acetophenone@sulfur@oil@leafy@sour@orange@lemon@sweaty@pineapple@peach@roast beef@burnt@coconut@nutty@alcoholic@fatty@citrus@truffle@phenol@green@tobacco@fermented@malt@unpleasant@waxy@ammonia@bready@raw@potato@spice@butter@hawthorne@cheesy@lard@lavender@dairy@cabbage@rubber@faint@very strong@odorless@must@peppery@yeast@woody@strong@wine@cultured dairy,0.020849571317225254
cream,bell pepper,sour@grassy@bitter@bland,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.021656306396631242
cream,ground beef,sour@grassy@bitter@bland,geranium@roasted@caramellic@mustard@citrus@balsamic@roast@wax@ether@ethereal@bean@rancid@bland@vegetable@earthy@peach@hazelnut@pungent@odorless@wasabi@sulfur@orange@egg@camphoraceous@fatty@coconut@nut@bready@grassy@lemon@tobacco@potato@crushed bug@sweaty@bitter@lactonic@roast beef@balsam@apple@garlic@cooling@cabbage@waxy@chocolate@sour@musty@jam@rose@butter@phenol@peppery@sweet@nutty@tallow@sulfurous@oil@green@raw@violet@unpleasant@syrup@ammonia@caramel@truffle@minty@solvent@rubber@harsh@citrus peel@burnt@hawthorne@floral@leafy@mint@beefy@acetic@jasmin@lavender@bloody@radish@alcoholic@yeast@chamomile@pineapple@spicy@soap@sulfury@dill@maple@cheesy,0.00535289452815226
